Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
709539,healthcare analyst contraceptive costs are not issue birth statistics can be manipulated,https://www.benzinga.com/news/12/02/2336167/healthcare-analyst-contraceptive-costs-are-not-issue-birth-statistics-can-be-mani,Matthew Kennedy,2012-02-10 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.30910000000000004
709540,grandpas etf portfolio,https://www.benzinga.com/trading-ideas/long-ideas/12/02/2335968/grandpas-2012-etf-portfolio,ETF Professor,2012-02-10 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709541,sp futures big analysis week of feb ,https://www.benzinga.com/news/earnings/12/02/2319879/s-p-futures-big-10-analysis-week-of-feb-6-2012,PreMarketInfo,2012-02-06 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709542,benzingas ma chatter for thursday february ,https://www.benzinga.com/trading-ideas/long-ideas/12/02/2314270/benzingas-m-a-chatter-for-thursday-february-2-2012,Charles Gross,2012-02-02 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709543,update first global downgrades johnson johnson to market perform,https://www.benzinga.com/analyst-ratings/analyst-color/12/02/2312155/update-first-global-downgrades-johnson-johnson-to-market,John Harris,2012-02-02 00:00:00,JNJ,1,1,1,1,1,0,1,1,1,0.5
709544,first global downgrades johnson johnson to market perform,https://www.benzinga.com/analyst-ratings/downgrades/12/02/2311875/first-global-downgrades-johnson-johnson-to-market-perform,Juan Lopez,2012-02-02 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.5
709545,sp futures big analysis week of jan th ,https://www.benzinga.com/news/earnings/12/01/2305052/s-p-futures-big-10-analysis-week-of-jan-30th-2012,PreMarketInfo,2012-01-31 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709546,benzingas ma chatter for thursday january ,https://www.benzinga.com/trading-ideas/long-ideas/12/01/2291823/benzingas-m-a-chatter-for-thursday-january-26-2012,Charles Gross,2012-01-26 00:00:00,JNJ,1,2,1,1,1,0,1,1,1,0.5
709547,johnson johnson wins jury verdict over levaquin warning claim,https://www.benzinga.com/news/12/01/2291618/johnson-johnson-wins-jury-verdict-over-levaquin-warning-claim,Matthew Kennedy,2012-01-26 00:00:00,JNJ,1,0,0,1,0,0,0,0,0,0.7202
709548,elan spokesperson will not comment on rumor of johnson johnson offer,https://www.benzinga.com/news/12/01/2291270/elan-spokesperson-will-not-comment-on-rumor-of-johnson-johnson-offer,Charles Gross,2012-01-26 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709549,hearing chatter johnson johnson to bid for elan,https://www.benzinga.com/news/12/01/2291207/hearing-chatter-johnson-johnson-to-bid-for-elan,Charles Gross,2012-01-26 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709550,johnson johnson receives positive mad moneyjim cramer mention cnbc,https://www.benzinga.com/media/cnbc/12/01/2290288/johnson-johnson-receives-positive-mad-moneyjim-cramer-mention-cnbc,Charles Gross,2012-01-25 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.55135
709551,piper jaffray lowers pt on johnson johnson to ,https://www.benzinga.com/analyst-ratings/price-target/12/01/2287891/piper-jaffray-lowers-pt-on-johnson-johnson-to-68,Juan Lopez,2012-01-25 00:00:00,JNJ,1,1,1,1,0,1,1,1,1,0.436
709552,morgan stanley concerned with johnson johnson sustaining a path to leverage,https://www.benzinga.com/analyst-ratings/analyst-color/12/01/2287751/morgan-stanley-concerned-with-johnson-johnson-sustaining,Delores Land,2012-01-25 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
709553,morgan keegan maintains market perform rating on johnson johnson,https://www.benzinga.com/analyst-ratings/analyst-color/12/01/2287657/morgan-keegan-maintains-market-perform-rating-on-johnson,John Harris,2012-01-25 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709554,morgan keegan maintains market perform rating on johnson johnson,https://www.benzinga.com/analyst-ratings/analyst-color/12/01/2287656/morgan-keegan-maintains-market-perform-rating-on-johnson,John Harris,2012-01-25 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709555,benzingas ma chatter for tuesday january ,https://www.benzinga.com/trading-ideas/long-ideas/12/01/2286359/benzingas-m-a-chatter-for-tuesday-january-24-2012,Charles Gross,2012-01-24 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709556,hearing william blair making negative comments on mako surgical johnson johnson not interested in acquistion,https://www.benzinga.com/analyst-ratings/analyst-color/12/01/2285668/hearing-william-blair-making-negative-comments-on-mako-s,Charles Gross,2012-01-24 00:00:00,JNJ,1,2,1,1,1,1,1,0,0,0.14265
709557,jp morgan reiterates neutral on johnson johnson,https://www.benzinga.com/analyst-ratings/analyst-color/12/01/2285425/jp-morgan-reiterates-neutral-on-johnson-johnson,David Johnson,2012-01-24 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.60115
709558,earnings roundup,https://www.benzinga.com/news/earnings/12/01/2284398/earnings-roundup,Lisa Levin,2012-01-24 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709559,achillion pharmaceuticals spiking higher on renewed takeover chatter,https://www.benzinga.com/news/12/01/2284324/achillion-pharmaceuticals-spiking-higher-on-renewed-takeover-chatter,Charles Gross,2012-01-24 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
709560,update johnson johnson q net income drops ,https://www.benzinga.com/news/earnings/12/01/2283599/update-johnson-johnson-q4-net-income-drops-89,Monica Gerson,2012-01-24 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
709561,johnson johnson guides fy eps vs est,https://www.benzinga.com/news/12/01/2283552/johnson-johnson-guides-fy2011-eps-5-05-5-15-vs-5-20-est,Matthew Kennedy,2012-01-24 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
709562,johnson johnson reports q eps vs est revenues b vs b est,https://www.benzinga.com/news/earnings/12/01/2283547/johnson-johnson-reports-q4-eps-1-13-vs-1-10-est-revenues-16-30b-vs-16-28,Matthew Kennedy,2012-01-24 00:00:00,JNJ,1,1,1,1,0,1,1,1,1,0.5
709563,us stock futures down mcdonalds johnson johnson in focus,https://www.benzinga.com/news/12/01/2283215/us-stock-futures-down-mcdonalds-johnson-johnson-in-focus,Monica Gerson,2012-01-24 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.5
709564,earnings scheduled for january ,https://www.benzinga.com/news/earnings/12/01/2283132/earnings-scheduled-for-january-24,Monica Gerson,2012-01-24 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709565,stocks to watch for january ,https://www.benzinga.com/news/earnings/12/01/2283093/stocks-to-watch-for-january-24,Monica Gerson,2012-01-24 00:00:00,JNJ,1,2,0,1,0,0,1,1,1,0.5
709566,johnson johnson earnings preview,https://www.benzinga.com/news/earnings/12/01/2282766/johnson-johnson-earnings-preview,Gordon Wilcox,2012-01-24 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
709567,earnings expectations for the week of january ,https://www.benzinga.com/news/earnings/12/01/2278959/earnings-expectations-for-the-week-of-january-23,Nelson Hem,2012-01-22 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709568,democrats seeks hearing on hazardous medical devices says studies show risks wit jj allergan devices,https://www.benzinga.com/news/12/01/2277608/democrats-seeks-hearing-on-hazardous-medical-devices-says-studies-show-risks-wit-,Matthew Kennedy,2012-01-20 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.4871
709569,benzingas ma chatter for wednesday january ,https://www.benzinga.com/trading-ideas/long-ideas/12/01/2271061/benzingas-m-a-chatter-for-wednesday-january-18-2012,Charles Gross,2012-01-18 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709570,positive rumors circulate about vertex pharmaceuticals,https://www.benzinga.com/news/rumors/12/01/2269987/positive-rumors-circulate-about-vertex-pharmaceuticals,webmaster,2012-01-18 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.7787
709571,hearing wedbush says idenix pharmaceuticals takeover target of merck johnson johnson abbott labs share,https://www.benzinga.com/analyst-ratings/analyst-color/12/01/2269520/hearing-wedbush-says-idenix-pharmaceuticals-takeover-tar,Charles Gross,2012-01-18 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.648
709572,going nuclear on hepatitis c is idenix the next target,https://www.benzinga.com/trading-ideas/long-ideas/12/01/2254086/going-nuc-lear-on-hepatitis-c-is-idenix-the-next-target,Ilir Shkurti,2012-01-10 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709573,dividend champions a rare undervalued opportunity,https://www.benzinga.com/news/dividends/12/01/2246231/dividend-champions-a-rare-undervalued-opportunity,Chuck Carnevale,2012-01-06 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.86755
709574,fda says johnson johnson doribax trial was recently stopped early because of significant safety concerns reuters,https://www.benzinga.com/news/12/01/2242751/fda-says-johnson-johnson-doribax-trial-was-recently-stopped-early-because-of-sign,Eddie Staley,2012-01-05 00:00:00,JNJ,1,1,1,1,0,1,1,1,1,0.70095
709575,jj said to agree to b accord in risperdal sales probe,https://www.benzinga.com/news/12/01/2242674/j-j-said-to-agree-to-1b-accord-in-risperdal-sales-probe,Matthew Kennedy,2012-01-05 00:00:00,JNJ,1,0,1,1,0,1,1,1,1,0.77115
709576,jj and cr bard ordered to study injuries from vaginal implants,https://www.benzinga.com/news/12/01/2240395/j-j-and-cr-bard-ordered-to-study-injuries-from-vaginal-implants,Matthew Kennedy,2012-01-04 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.625
709577,bark at the dows dogs with these etfs,https://www.benzinga.com/trading-ideas/long-ideas/12/01/2240195/bark-at-the-dows-dogs-with-these-etfs,ETF Professor,2012-01-04 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709578,etf showdown fun with pharma,https://www.benzinga.com/trading-ideas/long-ideas/11/12/2233813/etf-showdown-fun-with-pharma,ETF Professor,2011-12-30 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.7553000000000001
709579,benzingas top premarket losers,https://www.benzinga.com/news/11/12/2233111/benzingas-top-pre-market-losers,Lisa Levin,2011-12-30 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.30910000000000004
709580,five etfs for fans of extreme couponing,https://www.benzinga.com/trading-ideas/long-ideas/11/12/2230753/five-etfs-for-fans-of-extreme-couponing,ETF Professor,2011-12-28 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
709581,fast money picks for december th cp tsm slb sbux jnj anf,https://www.benzinga.com/media/cnbc/11/12/2230182/fast-money-picks-for-december-28th-cp-tsm-slb-sbux-jnj-anf,Craig Jones,2011-12-27 00:00:00,JNJ,1,2,0,1,0,0,1,0,0,0.5
709582,will this companys drug cure your allergies,https://www.benzinga.com/news/earnings/11/12/2229667/will-this-companys-drug-cure-your-allergies,Jay Wong,2011-12-27 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709583,best biotech stocks of ,https://www.benzinga.com/trading-ideas/long-ideas/11/12/2229504/best-biotech-stocks-of-2011,Nelson Hem,2011-12-27 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.81845
709584,fda advisers vote that current label adequately reflects risks and benefits of johnson johnsons ortho evra contraceptive patch,https://www.benzinga.com/news/11/12/2193663/fda-advisers-vote-that-current-label-adequately-reflects-risks-and-benefits-of-jo,Eddie Staley,2011-12-09 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5640000000000001
709585,mad money lightning round cramer likes johnson johnson,https://www.benzinga.com/media/cnbc/11/12/2191162/mad-money-lightning-round-cramer-likes-johnson-johnson,Monica Gerson,2011-12-09 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.44865
709586,janssen says deal to cut johnson johnson eps by ,https://www.benzinga.com/news/11/12/2190015/janssen-says-deal-to-cut-johnson-johnson-2011-eps-by-0-04-0-05,Allie Wickman,2011-12-08 00:00:00,JNJ,1,1,1,1,0,1,0,1,0,0.3634
709587,pharmacyclics forms pact to develop and commercialize pci for hematologic cancers with janssen biotech,https://www.benzinga.com/news/11/12/2189963/pharmacyclics-forms-pact-to-develop-and-commercialize-pci-32765-for-hematologic-c,Eddie Staley,2011-12-08 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
709588,affymax wins fda panel backing on anemia drug to rival amgens,https://www.benzinga.com/news/11/12/2185754/affymax-wins-fda-panel-backing-on-anemia-drug-to-rival-amgens,Matthew Kennedy,2011-12-07 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.79295
709589,biotech stocks on the move,https://www.benzinga.com/markets/11/12/2177474/biotech-stocks-on-the-move,António Costa,2011-12-05 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709590,are the samsung ma rumors true,https://www.benzinga.com/analyst-ratings/analyst-color/11/12/2169040/are-the-samsung-m-a-rumors-true,Abe Raymond,2011-12-01 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.71075
709591,piper jaffray maintains neutral rating and pt on johnson johnson,https://www.benzinga.com/analyst-ratings/analyst-color/11/12/2166361/piper-jaffray-maintains-neutral-rating-and-69-pt-on-john,Phil Marsh,2011-12-01 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709592,these stocks may be better than their dow equivalents,https://www.benzinga.com/trading-ideas/long-ideas/11/12/2165707/these-stocks-may-be-better-than-their-dow-equivalents,Gordon Wilcox,2011-12-01 00:00:00,JNJ,1,0,1,1,0,1,1,1,1,0.7202
709593,update citi lowers pt to on johnson johnson,https://www.benzinga.com/analyst-ratings/analyst-color/11/11/2157609/update-citi-lowers-pt-to-70-on-johnson-johnson,Phil Marsh,2011-11-29 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.436
709594,citigroup lowers pt on johnson johnson to ,https://www.benzinga.com/analyst-ratings/price-target/11/11/2156889/citigroup-lowers-pt-on-johnson-johnson-to-70,Joe Young,2011-11-29 00:00:00,JNJ,1,1,1,1,0,1,1,1,1,0.436
709595,stocks going ex dividend the fourth week of november,https://www.benzinga.com/markets/11/11/2135756/stocks-going-ex-dividend-the-fourth-week-of-november,Fred Fuld,2011-11-16 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709596,moving away from the materials sector toward a growthmomentum style,https://www.benzinga.com/markets/11/11/2131963/moving-away-from-the-materials-sector-toward-a-growthmomentum-style,Covestor,2011-11-16 00:00:00,JNJ,1,2,0,1,0,0,1,1,1,0.5
709597,invest like buffettwith etfs,https://www.benzinga.com/trading-ideas/long-ideas/11/11/2130699/invest-like-buffett-with-etfs,ETF Professor,2011-11-15 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.6806
709598,brean murray carret co maintain buy target on johnson johnson,https://www.benzinga.com/analyst-ratings/analyst-color/11/11/2124800/brean-murray-carret-co-maintain-buy-77-target-on-johnson,Phil Marsh,2011-11-14 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709599,citi has buy on jj,https://www.benzinga.com/analyst-ratings/analyst-color/11/11/2123059/citi-has-buy-on-j-j,Jonathan Chen,2011-11-14 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.625
709600,maintaining stability in my dividends and yield portfolio,https://www.benzinga.com/markets/11/11/2118448/maintaining-stability-in-my-dividends-and-yield-portfolio,Covestor,2011-11-11 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709601,four defensive etfs youre not considering but should,https://www.benzinga.com/trading-ideas/long-ideas/11/11/2112124/four-defensive-etfs-youre-not-considering-but-should,ETF Professor,2011-11-09 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.50645
709602,jnjs sterilmed gets fda letter on lack of approval for device,https://www.benzinga.com/news/11/11/2106541/jnjs-sterilmed-gets-fda-letter-on-lack-of-approval-for-device,Matthew Kennedy,2011-11-08 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.60115
709603,fda approves bayerjjs xarelto for stroke prevention,https://www.benzinga.com/news/earnings/11/11/2098956/fda-approves-bayerj-js-xarelto-for-stroke-prevention,Patrick Henderson,2011-11-04 00:00:00,JNJ,1,0,1,0,1,1,1,1,1,0.70095
709604,jjsynthes deal will get extend eu antitrust review,https://www.benzinga.com/news/11/11/2094793/j-j-synthes-deal-will-get-extend-eu-antitrust-review,Paul Quintaro,2011-11-03 00:00:00,JNJ,1,2,1,0,1,1,1,1,1,0.58895
709605,mad money lightning round cramer advises investors not to buy microsoft,https://www.benzinga.com/media/cnbc/11/11/2079990/mad-money-lightning-round-cramer-advises-investors-not-to-buy-microsoft,Lisa Levin,2011-11-01 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.25305
709606,a look at the new drgs etn,https://www.benzinga.com/trading-ideas/long-ideas/11/10/2078940/a-look-at-the-new-drgs-etn,ETF Professor,2011-10-31 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709607,how we pick stocks the case of johnson johnson,https://www.benzinga.com/trading-ideas/11/10/2077759/how-we-pick-stocks-the-case-of-johnson-johnson,Covestor,2011-10-31 00:00:00,JNJ,1,2,1,1,0,0,1,1,1,0.5
709608,merck earnings preview analysts expect higher eps revenue,https://www.benzinga.com/news/earnings/11/10/2011512/merck-earnings-preview-analysts-expect-higher-eps-revenue,Benzinga Staff Writer,2011-10-25 00:00:00,JNJ,1,0,1,1,1,0,1,1,1,0.5
709609,bristolmyers squibb earnings preview analysts expect rising revenue falling eps,https://www.benzinga.com/news/earnings/11/10/2007381/bristol-myers-squibb-earnings-preview-analysts-expect-rising-revenue-fal,Benzinga Staff Writer,2011-10-24 00:00:00,JNJ,1,1,0,1,0,0,1,0,0,0.42345
709610,the donald trump bottom months later,https://www.benzinga.com/trading-ideas/long-ideas/11/10/2004482/the-donald-trump-bottom-2-months-later,Jonathan Chen,2011-10-21 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709611,earnings preview analysts expect boston scientifics revenue earnings to dip,https://www.benzinga.com/news/earnings/11/10/1998242/earnings-preview-analysts-expect-boston-scientifics-revenue-earnings-to-,Benzinga Staff Writer,2011-10-19 00:00:00,JNJ,1,1,0,1,1,0,1,0,1,0.5
709612,jp morgan maintains neutral on johnson johnsons mixed q results,https://www.benzinga.com/analyst-ratings/analyst-color/11/10/1997275/jp-morgan-maintains-neutral-on-johnson-johnsons-mixed-3q,Joe Young,2011-10-19 00:00:00,JNJ,1,1,1,1,0,1,1,1,1,0.60115
709613,piper jaffray raises pt on johnson johnson to ,https://www.benzinga.com/analyst-ratings/price-target/11/10/1996526/piper-jaffray-raises-pt-on-johnson-johnson-to-69,Joe Young,2011-10-19 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
709614,morgan stanley maintains equal weight rating on johnson johnson,https://www.benzinga.com/analyst-ratings/analyst-color/11/10/1996391/morgan-stanley-maintains-equal-weight-rating-on-johnson-,Joe Young,2011-10-19 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709615,deutsche bank reiterates hold rating on johnson johnson,https://www.benzinga.com/analyst-ratings/analyst-color/11/10/1996224/deutsche-bank-reiterates-hold-rating-on-johnson-johnson,Steven Anfield,2011-10-19 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
709616,endofday market summary for october ,https://www.benzinga.com/news/11/10/1994913/end-of-day-market-summary-for-october-18-2011,Abe Raymond,2011-10-18 00:00:00,JNJ,1,2,1,1,1,0,1,1,1,0.5
709617,earnings roundup for october ,https://www.benzinga.com/news/earnings/11/10/1993428/earnings-roundup-for-october-18,Lisa Levin,2011-10-18 00:00:00,JNJ,1,2,1,1,1,0,1,1,1,0.5
709618,johnson johnson sees net income climb,https://www.benzinga.com/news/earnings/11/10/1993231/johnson-johnson-sees-net-income-climb,Benzinga Staff Writer,2011-10-18 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
709619,update johnson johnson reports drop in q profit,https://www.benzinga.com/news/earnings/11/10/1993190/update-johnson-johnson-reports-drop-in-q3-profit,Lisa Levin,2011-10-18 00:00:00,JNJ,1,1,0,1,0,0,0,0,0,0.60115
709620,johnson johnson guides fy eps vs est,https://www.benzinga.com/news/11/10/1993086/johnson-johnson-guides-fy2011-eps-4-95-5-00-vs-4-96-est,Matthew Kennedy,2011-10-18 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
709621,johnson johnson guides fy eps vs est,https://www.benzinga.com/news/11/10/1993085/johnson-johnson-guides-fy2011-eps-4-95-5-00-vs-4-96-est,Matthew Kennedy,2011-10-18 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
709622,johnson johnson reports q eps vs est revenues b vs b est,https://www.benzinga.com/news/earnings/11/10/1993074/johnson-johnson-reports-q3-eps-1-24-vs-1-21-est-revenues-16-0b-vs-16-02b,Matthew Kennedy,2011-10-18 00:00:00,JNJ,1,1,1,1,0,1,1,1,1,0.5
